STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/17/2022,61,65,56
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/18/2022,63,69,57
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/19/2022,63,71,54
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/20/2022,65,74,55
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/21/2022,67,74,60
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/22/2022,64,71,57
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/23/2022,62,69,54
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/24/2022,65,73,56
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/25/2022,69,76,62
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/26/2022,73,81,65
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/27/2022,76,87,65
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/28/2022,73,82,64
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/29/2022,74,83,65
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/30/2022,74,84,65
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,7/31/2022,74,82,65
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/1/2022,69,76,62
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/2/2022,68,73,63
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/3/2022,65,71,60
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/4/2022,64,69,59
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/5/2022,63,72,53
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/6/2022,66,74,57
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/7/2022,67,76,59
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/8/2022,67,75,59
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/9/2022,68,76,60
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/10/2022,,,
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/11/2022,,,
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/12/2022,66,76,56
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/13/2022,68,76,61
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/14/2022,67,75,59
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/15/2022,69,80,59
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/16/2022,69,76,61
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/17/2022,69,79,59
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/18/2022,72,80,63
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/19/2022,73,80,65
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/20/2022,70,77,63
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/21/2022,69,75,64
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/22/2022,68,77,58
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/23/2022,66,75,58
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/24/2022,69,77,61
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/25/2022,71,79,63
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/26/2022,65,70,60
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/27/2022,65,70,60
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/28/2022,64,73,55
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/29/2022,67,77,58
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/30/2022,69,78,61
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,8/31/2022,,,
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/1/2022,,,
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/2/2022,67,74,59
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/3/2022,66,74,58
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/4/2022,64,68,60
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/5/2022,60,68,53
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/6/2022,60,71,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/7/2022,62,70,55
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/8/2022,57,66,49
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/9/2022,61,67,55
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/10/2022,63,74,52
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/11/2022,67,79,54
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/12/2022,66,73,58
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/13/2022,60,68,52
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/14/2022,63,69,57
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/15/2022,61,64,57
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/16/2022,59,64,54
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/17/2022,56,63,49
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/18/2022,58,66,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/19/2022,,,
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/20/2022,56,69,42
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/21/2022,56,68,44
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/22/2022,59,69,49
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/23/2022,59,63,55
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/24/2022,60,67,54
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/25/2022,59,68,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/26/2022,60,71,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/27/2022,62,72,52
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/28/2022,62,69,56
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/29/2022,60,67,53
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,9/30/2022,58,65,51
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/1/2022,58,67,48
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/2/2022,59,67,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/3/2022,58,70,47
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/4/2022,60,67,52
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/5/2022,59,65,53
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/6/2022,57,67,47
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/7/2022,59,69,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/8/2022,58,67,48
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/9/2022,58,65,51
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/10/2022,58,66,49
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/11/2022,,,
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/12/2022,52,61,43
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/13/2022,53,64,43
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/14/2022,54,65,44
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/15/2022,54,64,44
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/16/2022,56,68,43
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/17/2022,58,65,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/18/2022,53,62,45
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/19/2022,50,57,42
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/20/2022,56,63,49
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/21/2022,51,55,46
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/22/2022,48,54,42
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/23/2022,46,53,38
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/24/2022,51,56,45
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/25/2022,48,50,45
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/26/2022,45,50,40
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/27/2022,51,54,47
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/28/2022,52,58,47
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/29/2022,51,55,46
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/30/2022,52,53,50
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,10/31/2022,48,54,42
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/1/2022,43,50,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/2/2022,42,49,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/3/2022,39,42,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/4/2022,45,53,38
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/5/2022,42,48,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/6/2022,38,41,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/7/2022,36,41,32
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/8/2022,36,42,29
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/9/2022,33,42,25
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/10/2022,39,42,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/11/2022,40,46,35
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/12/2022,37,45,29
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/13/2022,40,47,33
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/14/2022,38,47,29
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/15/2022,37,45,29
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/16/2022,38,42,34
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/17/2022,41,53,29
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/18/2022,33,44,23
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/19/2022,33,43,24
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/20/2022,36,45,27
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/21/2022,43,48,38
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/22/2022,46,48,44
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/23/2022,44,49,39
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/24/2022,46,53,39
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/25/2022,45,50,39
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/26/2022,41,47,34
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/27/2022,42,48,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/28/2022,33,40,25
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/29/2022,29,34,24
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,11/30/2022,34,40,29
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/1/2022,27,31,24
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/2/2022,29,37,22
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/3/2022,33,40,27
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/4/2022,30,39,22
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/5/2022,28,36,21
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/6/2022,35,37,33
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/7/2022,40,43,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/8/2022,39,44,34
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/9/2022,37,41,33
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/10/2022,43,47,38
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/11/2022,43,45,41
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/12/2022,38,44,32
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/13/2022,36,39,33
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/14/2022,36,43,30
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/15/2022,35,41,29
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/16/2022,34,39,28
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/17/2022,36,38,34
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/18/2022,29,38,20
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/19/2022,19,21,17
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/20/2022,18,20,17
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/21/2022,14,19,9
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/22/2022,14,20,8
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/23/2022,27,36,18
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/24/2022,39,45,33
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/25/2022,42,47,37
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/26/2022,49,54,44
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/27/2022,47,50,44
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/28/2022,42,47,38
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/29/2022,41,44,38
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/30/2022,46,51,41
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,12/31/2022,43,49,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/1/2023,41,46,36
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/2/2023,36,41,32
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/3/2023,37,42,32
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/4/2023,42,47,37
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/5/2023,48,54,41
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/6/2023,47,51,43
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/7/2023,47,49,45
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/8/2023,41,47,35
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/9/2023,44,50,39
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/10/2023,43,51,35
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/11/2023,44,54,33
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/12/2023,48,51,45
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/13/2023,50,52,49
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/14/2023,50,57,43
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/15/2023,44,49,40
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/16/2023,45,47,44
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/17/2023,45,46,43
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/18/2023,44,47,40
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/19/2023,39,47,31
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/20/2023,40,45,35
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/21/2023,38,41,34
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/22/2023,40,43,37
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/23/2023,40,43,37
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/24/2023,42,43,40
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/25/2023,43,45,42
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/26/2023,42,43,41
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/27/2023,42,47,38
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/28/2023,39,46,32
CA001108395,"VANCOUVER INTERNATIONAL A, BC CA",49.2,-123.1833,4,1/29/2023,31,37,24
